Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
325,119409,431481,433964,1,1,10/02/2009,845,6,1,1,1,3,2,2,35,9
326,120609,433745,429684,3,2,10/02/2009,1640,1,2,4,1,1,3,2,42,9
327,120609,433745,429684,3,2,10/02/2009,1640,1,2,4,1,1,3,1,24,9
328,122109,428977,433687,2,1,10/02/2009,1430,3,1,1,1,1,3,1,39,9
329,112409,426127,442567,2,1,11/02/2009,20,3,4,4,1,1,3,1,32,9
330,114109,430080,435417,2,2,11/02/2009,1635,6,1,1,1,1,3,2,17,9
331,114109,430080,435417,2,2,11/02/2009,1635,6,1,1,1,2,3,2,45,9
332,117309,433035,437106,2,4,11/02/2009,740,6,4,1,1,1,3,1,63,9
333,117309,433035,437106,2,4,11/02/2009,740,6,4,1,1,2,3,2,57,10
334,117309,433035,437106,2,4,11/02/2009,740,6,4,1,1,2,3,1,21,10
335,117309,433035,437106,2,4,11/02/2009,740,6,4,1,1,2,3,2,47,10
336,118409,432419,432576,2,1,11/02/2009,1550,6,1,1,1,1,3,1,17,1
337,118609,443438,438580,2,1,11/02/2009,1455,2,1,1,1,1,3,2,51,9
338,120809,430560,431438,2,1,11/02/2009,1707,1,1,1,1,1,3,2,30,9
339,124509,424023,427975,1,1,11/02/2009,540,1,4,4,3,1,3,1,22,9
340,125009,430066,423936,2,1,11/02/2009,515,1,4,4,8,2,3,1,24,9
341,125409,423665,428023,2,1,11/02/2009,509,1,4,4,8,1,3,1,44,9
342,132009,431582,426813,2,1,11/02/2009,2042,3,2,5,1,1,3,1,18,3
343,132209,441096,442778,1,1,11/02/2009,2150,6,4,6,1,1,3,2,36,9
344,133009,429971,430873,2,1,11/02/2009,1840,3,2,4,1,1,2,2,25,9
345,136209,429953,430842,1,1,11/02/2009,2115,3,1,4,1,3,2,1,45,9
346,145609,431909,433588,1,1,11/02/2009,1815,3,4,4,1,1,2,1,60,5
347,146809,430472,434742,1,1,11/02/2009,1800,6,1,4,4,3,3,2,19,8
348,118309,438410,436423,2,1,12/02/2009,1545,6,2,1,2,1,3,1,52,9
349,119509,423421,437622,2,1,12/02/2009,2150,3,2,4,2,1,3,1,24,3
350,119909,432447,435813,2,1,12/02/2009,1645,3,2,1,3,2,3,1,7,9
351,124309,440982,447940,2,1,12/02/2009,920,6,1,1,1,1,3,2,34,9
352,124809,429581,439231,2,1,13/02/2009,1900,6,1,4,1,1,3,1,70,9
353,127209,427345,433631,2,2,13/02/2009,1520,3,1,1,1,1,3,1,22,9
354,127209,427345,433631,2,2,13/02/2009,1520,3,1,1,1,2,3,2,28,9
355,127509,419901,441071,2,1,13/02/2009,1751,3,1,4,1,1,3,1,17,3
356,130009,427836,436294,1,1,13/02/2009,1140,3,1,1,1,2,3,2,67,11
357,202709,429311,437842,3,1,13/02/2009,1253,4,4,1,1,1,3,2,71,9
358,146909,430923,436069,4,2,14/02/2009,2225,6,2,4,1,1,3,1,67,9
359,146909,430923,436069,4,2,14/02/2009,2225,6,2,4,1,1,3,1,22,9
360,160009,431479,428775,2,2,14/02/2009,1428,6,1,1,1,1,3,1,14,90
361,160009,431479,428775,2,2,14/02/2009,1428,6,1,1,1,2,3,1,23,90
362,127409,429321,428159,1,1,15/02/2009,1710,6,1,1,1,3,3,1,19,9
363,132909,427737,436465,1,1,16/02/2009,1350,3,1,1,1,2,3,2,55,11
364,133409,441886,445679,1,1,16/02/2009,1650,6,1,1,1,2,3,2,68,11
365,145209,429436,437312,2,2,16/02/2009,1615,6,1,1,1,1,3,1,79,9
366,145209,429436,437312,2,2,16/02/2009,1615,6,1,1,1,2,3,2,74,9
367,147809,430891,433408,1,1,16/02/2009,1821,6,1,4,1,3,3,1,13,9
368,131009,433474,434030,1,1,17/02/2009,1425,3,1,1,1,2,3,2,3,11
369,131809,428012,435146,2,1,17/02/2009,2030,6,1,4,1,1,2,1,27,4
370,134809,435523,433650,1,1,17/02/2009,1713,6,1,1,1,2,2,2,79,8
371,135609,424367,435636,2,1,17/02/2009,1350,6,1,1,1,1,2,1,13,2
372,139409,430457,437509,2,2,17/02/2009,2058,6,1,4,1,2,3,1,17,11
373,139409,430457,437509,2,2,17/02/2009,2058,6,1,4,1,2,3,1,16,11
374,143209,428621,436933,2,1,17/02/2009,1215,6,1,1,1,1,2,2,33,1
375,136009,423899,431658,1,3,18/02/2009,2350,6,1,4,1,2,3,2,15,9
376,136009,423899,431658,1,3,18/02/2009,2350,6,1,4,1,2,3,2,16,9
377,136009,423899,431658,1,3,18/02/2009,2350,6,1,4,1,2,3,2,17,9
378,137109,421895,432960,2,2,18/02/2009,2210,4,1,4,1,1,3,1,20,9
379,137109,421895,432960,2,2,18/02/2009,2210,4,1,4,1,1,3,1,21,9
380,139709,421731,435172,2,1,18/02/2009,1035,4,2,1,2,1,3,2,34,9
381,140309,429433,437308,1,1,18/02/2009,1120,6,2,1,1,3,3,2,25,9
382,153509,437974,432929,2,1,18/02/2009,1310,3,1,1,1,1,3,2,46,9
383,155309,429578,434808,1,1,18/02/2009,1150,3,1,1,1,3,2,2,19,9
384,183609,436098,435530,2,1,18/02/2009,850,3,2,1,2,1,3,2,24,9
385,134909,430878,434241,1,1,19/02/2009,1130,3,1,1,1,2,3,1,5,11
386,138709,432417,434825,1,1,19/02/2009,1530,6,1,1,1,3,2,1,20,11
387,140609,428394,426110,2,1,19/02/2009,1503,3,1,1,1,1,3,2,43,9
388,148109,428797,440303,1,1,19/02/2009,2305,6,1,4,1,2,3,1,10,9
389,153309,426164,435392,1,1,19/02/2009,1535,6,1,1,1,3,2,2,3,9
390,139509,443627,436483,1,1,20/02/2009,1,2,1,4,1,3,2,1,44,21
391,142209,427632,430981,2,1,20/02/2009,1715,3,1,1,1,1,3,1,46,9
392,142309,431231,429773,3,1,20/02/2009,1755,6,2,4,2,2,2,2,44,9
393,149209,433836,434457,2,1,20/02/2009,2113,6,1,4,1,1,3,1,14,1
394,153709,433552,435957,2,2,20/02/2009,1500,6,1,1,1,1,3,1,48,9
395,153709,433552,435957,2,2,20/02/2009,1500,6,1,1,1,1,2,2,26,9
396,180809,435286,431294,1,1,20/02/2009,1925,1,2,6,2,1,3,2,51,9
397,141609,427646,430384,2,4,21/02/2009,1650,6,1,1,1,1,3,1,62,9
398,141609,427646,430384,2,4,21/02/2009,1650,6,1,1,1,2,3,1,19,9
399,141609,427646,430384,2,4,21/02/2009,1650,6,1,1,1,2,3,2,23,9
400,141609,427646,430384,2,4,21/02/2009,1650,6,1,1,1,2,3,2,59,9
401,143409,431884,433595,1,1,21/02/2009,1010,3,2,1,2,2,3,2,49,11
402,152809,421345,444430,1,1,21/02/2009,958,6,2,1,1,3,2,1,41,20
403,155409,429711,430766,2,2,21/02/2009,1430,6,1,1,1,1,3,2,21,9
404,155409,429711,430766,2,2,21/02/2009,1430,6,1,1,1,2,3,1,23,9
405,144009,423026,437677,2,2,22/02/2009,1608,3,1,1,1,2,3,2,5,8
406,144009,423026,437677,2,2,22/02/2009,1608,3,1,1,1,2,3,1,5,9
407,148609,428917,433390,2,1,22/02/2009,1500,6,1,1,1,1,3,2,29,9
408,149009,423015,437679,2,1,23/02/2009,1115,3,1,1,1,1,3,2,30,9
409,150009,437392,445586,1,1,23/02/2009,1220,3,1,1,1,1,2,1,39,9
410,149409,435419,437256,2,1,24/02/2009,810,6,1,1,1,1,3,1,23,9
411,153009,428464,429106,2,3,24/02/2009,2310,3,2,4,1,1,3,1,26,9
412,153009,428464,429106,2,3,24/02/2009,2310,3,2,4,1,2,3,1,29,9
413,153009,428464,429106,2,3,24/02/2009,2310,3,2,4,1,1,3,2,26,9
414,155009,434641,437498,1,1,24/02/2009,1700,3,2,1,1,3,2,1,10,9
415,156009,430778,438443,1,1,24/02/2009,2010,6,1,4,1,3,3,1,54,9
416,156209,430197,432164,2,1,24/02/2009,1930,3,1,4,1,1,3,1,33,9
417,155709,421574,440869,1,1,25/02/2009,1610,6,1,1,1,2,3,2,77,11
418,156109,421128,441190,2,1,25/02/2009,1144,6,1,1,1,1,3,2,25,9
419,156309,432167,433591,1,1,25/02/2009,1850,3,1,4,1,3,3,2,13,9
420,156709,432962,439235,3,1,25/02/2009,1110,3,1,1,1,1,3,2,35,9
421,157509,420304,445361,2,1,25/02/2009,1220,6,1,1,1,1,3,2,45,9
422,165609,429105,445104,2,3,25/02/2009,1829,3,1,6,1,1,3,1,36,9
423,165609,429105,445104,2,3,25/02/2009,1829,3,1,6,1,2,3,1,20,9
424,165609,429105,445104,2,3,25/02/2009,1829,3,1,6,1,1,3,1,57,9
425,166709,432436,434840,2,1,25/02/2009,1450,4,1,1,1,2,3,2,71,11
426,160909,426222,426866,1,1,26/02/2009,1600,6,1,1,1,3,3,1,9,9
427,164709,429464,439235,2,1,26/02/2009,2319,6,1,4,1,1,2,1,17,2
428,159709,420442,434055,2,1,27/02/2009,2023,4,1,4,1,1,3,1,19,9
429,161709,430306,433396,3,1,27/02/2009,1740,6,1,1,1,1,3,1,38,1
430,169309,432569,435147,1,1,27/02/2009,1523,6,1,1,1,3,3,1,8,9
431,169409,435097,434721,2,1,27/02/2009,1720,3,1,1,1,1,3,1,44,19
432,170009,428457,429081,2,1,27/02/2009,1308,3,1,1,1,1,3,1,38,9
433,173509,429499,425798,2,1,27/02/2009,2128,3,1,4,1,1,3,1,48,4
434,182609,422997,432690,2,1,27/02/2009,1321,6,1,1,1,1,3,2,31,9
435,185209,437164,433469,6,1,27/02/2009,1800,3,1,7,1,1,3,2,62,9
436,164609,429874,423743,2,2,28/02/2009,610,1,1,4,1,1,3,1,22,9
437,164609,429874,423743,2,2,28/02/2009,610,1,1,4,1,1,3,1,58,9
438,167009,428244,432705,1,1,28/02/2009,2215,6,1,4,1,3,3,2,36,9
439,168509,422157,428037,2,1,28/02/2009,845,3,1,1,1,1,3,1,36,1
440,235009,427214,437303,2,3,28/02/2009,1409,3,1,1,1,1,3,1,28,9
441,235009,427214,437303,2,3,28/02/2009,1409,3,1,1,1,1,3,1,24,9
442,235009,427214,437303,2,3,28/02/2009,1409,3,1,1,1,2,3,2,24,9
443,413309,433181,434013,1,1,28/02/2009,1830,3,1,4,1,3,3,1,30,11
444,158909,423823,434255,2,1,01/03/2009,1445,6,1,1,1,1,3,1,28,9
445,163209,427217,433518,3,2,01/03/2009,1703,6,1,1,1,1,3,1,25,9
446,163209,427217,433518,3,2,01/03/2009,1703,6,1,1,1,1,3,1,35,9
447,164409,432229,438844,1,1,01/03/2009,1638,6,1,1,1,3,3,1,10,9
448,167309,429591,427567,1,1,01/03/2009,45,6,1,4,1,3,3,1,23,9
449,168909,443683,431686,1,1,01/03/2009,1530,3,1,1,1,1,2,1,60,3
450,169709,430958,435771,1,2,02/03/2009,835,6,1,1,1,3,3,1,9,11
451,169709,430958,435771,1,2,02/03/2009,835,6,1,1,1,3,3,1,7,11
452,171609,430851,434805,5,1,02/03/2009,1735,3,1,1,1,1,3,2,39,9
453,172709,434529,433210,1,1,02/03/2009,1845,6,1,4,1,3,3,2,23,8
454,173009,430375,433505,1,1,02/03/2009,1350,6,1,1,1,3,3,1,20,11
455,212509,430530,433708,1,1,02/03/2009,1340,6,1,1,1,2,3,2,46,11
456,171909,441038,429900,2,1,03/03/2009,1545,6,2,1,2,1,3,1,28,2
457,173209,429484,435411,2,1,03/03/2009,2310,6,2,4,1,1,3,1,27,9
458,181109,442058,437538,2,2,03/03/2009,1305,6,2,1,2,1,3,2,33,9
459,181109,442058,437538,2,2,03/03/2009,1305,6,2,1,2,2,3,2,8,9
460,183409,427776,434982,2,3,03/03/2009,1155,6,1,1,1,1,3,1,23,9
461,183409,427776,434982,2,3,03/03/2009,1155,6,1,1,1,1,3,1,40,9
462,183409,427776,434982,2,3,03/03/2009,1155,6,1,1,1,2,3,1,20,9
463,193109,429011,435493,2,1,03/03/2009,2000,6,2,4,2,1,3,2,24,1
464,193209,423010,437654,2,1,03/03/2009,1939,3,2,4,4,1,3,1,46,1
465,174909,431878,435196,2,3,04/03/2009,1955,6,2,4,1,1,3,1,24,9
466,174909,431878,435196,2,3,04/03/2009,1955,6,2,4,1,2,3,1,25,9
467,174909,431878,435196,2,3,04/03/2009,1955,6,2,4,1,2,3,1,19,9
468,178609,427464,437020,1,1,04/03/2009,1020,3,1,1,9,2,3,2,83,11
469,179509,430383,433728,1,1,04/03/2009,1500,6,1,1,1,2,3,2,63,11
470,184809,420075,439056,2,2,04/03/2009,850,3,1,1,1,1,3,2,56,9
471,184809,420075,439056,2,2,04/03/2009,850,3,1,1,1,1,3,1,33,19
472,185709,432079,437571,1,1,04/03/2009,1515,6,1,1,1,3,2,2,14,9
473,185809,431894,434911,2,2,04/03/2009,1740,6,1,1,1,2,3,1,25,9
474,185809,431894,434911,2,2,04/03/2009,1740,6,1,1,1,2,3,1,26,9
475,186309,429913,430798,3,2,04/03/2009,1500,3,2,1,3,1,3,2,18,9
476,186309,429913,430798,3,2,04/03/2009,1500,3,2,1,3,2,3,2,19,9
477,188009,436184,427350,1,1,04/03/2009,1450,3,1,1,1,3,3,1,14,9
478,210909,427660,430970,2,1,04/03/2009,1010,3,1,1,1,1,3,1,47,5
479,212009,422441,434642,2,1,04/03/2009,2115,4,1,7,1,1,3,1,37,9
480,178809,430030,433779,1,1,05/03/2009,845,6,1,1,1,2,3,1,25,11
481,184109,441907,445746,1,1,06/03/2009,1545,3,1,1,1,3,2,1,15,9
482,184609,434737,438051,3,3,06/03/2009,1025,3,1,1,1,1,3,1,39,9
483,184609,434737,438051,3,3,06/03/2009,1025,3,1,1,1,1,3,1,28,9
484,184609,434737,438051,3,3,06/03/2009,1025,3,1,1,1,2,3,1,19,9
485,187409,420989,441152,1,2,06/03/2009,1445,6,1,1,1,3,3,2,51,19
486,187409,420989,441152,1,2,06/03/2009,1445,6,1,1,1,3,3,2,1,19
487,187609,427691,433710,2,2,06/03/2009,1410,3,1,1,1,1,3,2,19,9
488,187609,427691,433710,2,2,06/03/2009,1410,3,1,1,1,1,3,1,44,21
489,215809,423162,434662,1,1,06/03/2009,745,6,1,1,1,3,3,2,17,19
490,277409,424347,429252,2,3,06/03/2009,845,4,1,1,1,1,3,1,49,9
491,277409,424347,429252,2,3,06/03/2009,845,4,1,1,1,2,3,2,7,9
492,277409,424347,429252,2,3,06/03/2009,845,4,1,1,1,2,3,2,4,9
493,186809,427443,436154,3,1,08/03/2009,1646,6,1,1,1,1,3,1,20,90
494,188609,431821,429049,2,1,08/03/2009,1200,6,1,1,1,1,3,1,8,1
495,187309,431978,435540,2,2,09/03/2009,1500,6,1,1,1,1,3,1,48,9
496,187309,431978,435540,2,2,09/03/2009,1500,6,1,1,1,2,3,1,25,9
497,187809,433768,434036,2,2,09/03/2009,648,3,1,1,1,1,2,1,22,5
498,187809,433768,434036,2,2,09/03/2009,648,3,1,1,1,2,2,2,20,5
499,189809,428088,426540,2,1,09/03/2009,1425,3,1,1,1,2,3,1,81,11
500,193009,424407,438121,1,1,09/03/2009,755,6,2,1,1,3,3,2,12,9
501,195809,430747,439235,2,1,09/03/2009,2120,3,1,7,1,1,2,1,56,5
502,202909,432734,427502,2,2,09/03/2009,1800,3,1,1,1,1,3,1,31,9
503,202909,432734,427502,2,2,09/03/2009,1800,3,1,1,1,1,3,1,32,9
504,214209,430211,434394,2,2,09/03/2009,1950,2,1,4,1,1,3,1,46,9
505,214209,430211,434394,2,2,09/03/2009,1950,2,1,4,1,2,3,2,36,9
506,217909,430677,434354,1,1,09/03/2009,1605,6,1,1,1,3,3,2,19,11
507,192209,441106,438632,2,2,10/03/2009,1330,6,1,1,1,1,3,2,55,9
508,192209,441106,438632,2,2,10/03/2009,1330,6,1,1,1,2,3,2,24,9
509,192709,421997,443906,2,1,10/03/2009,1415,6,1,1,1,1,3,1,18,3
510,202309,438833,433909,2,1,10/03/2009,2115,1,1,6,1,1,2,1,78,9
511,194609,429785,430628,2,1,11/03/2009,903,3,1,1,1,2,3,2,18,11
512,194709,430373,433488,1,1,11/03/2009,1648,6,1,1,1,3,2,1,63,11
513,195309,428511,433041,2,2,11/03/2009,2115,4,1,4,1,1,3,1,28,9
514,195309,428511,433041,2,2,11/03/2009,2115,4,1,4,1,1,3,1,34,9
515,196509,433194,434016,1,2,11/03/2009,1030,3,1,1,1,2,3,2,45,11
516,196509,433194,434016,1,2,11/03/2009,1030,3,1,1,1,2,3,2,66,11
517,197709,428417,428692,1,1,11/03/2009,2000,3,1,7,1,1,3,1,33,9
518,203009,430128,436279,2,1,11/03/2009,1915,3,1,4,1,1,3,1,40,9
519,225509,431883,435145,1,1,11/03/2009,1550,6,1,1,1,3,3,2,64,9
520,198009,428771,433285,2,1,12/03/2009,1603,3,1,1,1,1,3,1,41,1
521,198109,430072,433780,1,1,12/03/2009,1300,6,1,1,1,3,3,2,19,11
522,198809,428093,434519,1,1,12/03/2009,953,6,1,1,1,3,3,1,21,9
523,202009,432649,433834,1,1,12/03/2009,845,3,1,1,1,3,3,1,17,9
524,203609,434775,437569,1,1,12/03/2009,2010,6,1,4,1,3,3,2,12,9
525,205509,433258,429638,2,2,12/03/2009,1435,1,1,1,1,1,3,1,28,9
526,205509,433258,429638,2,2,12/03/2009,1435,1,1,1,1,2,3,1,43,9
527,240309,435001,438396,2,2,12/03/2009,1101,3,1,1,1,1,2,2,61,9
528,240309,435001,438396,2,2,12/03/2009,1101,3,1,1,1,1,3,1,87,9
529,199009,426280,434026,2,3,13/03/2009,1220,3,1,1,1,1,3,1,53,9
530,199009,426280,434026,2,3,13/03/2009,1220,3,1,1,1,1,3,1,25,9
531,199009,426280,434026,2,3,13/03/2009,1220,3,1,1,1,2,3,1,20,9
532,200309,426750,431721,2,1,13/03/2009,1645,3,1,1,1,1,3,2,58,9
533,200809,428912,435506,2,2,13/03/2009,842,3,1,1,1,1,3,1,37,11
534,200809,428912,435506,2,2,13/03/2009,842,3,1,1,1,2,3,1,50,11
535,203109,437077,435233,3,1,13/03/2009,2245,6,1,4,1,1,3,2,25,9
536,205309,430001,434153,2,1,13/03/2009,945,3,1,1,1,2,3,2,19,8
537,208009,420858,433408,1,1,13/03/2009,1531,6,1,1,1,2,2,2,85,11
538,209309,428058,426559,2,2,13/03/2009,1345,3,1,1,1,1,3,1,21,9
539,209309,428058,426559,2,2,13/03/2009,1345,3,1,1,1,2,3,2,17,9
540,211909,432574,438455,2,1,13/03/2009,2000,6,1,4,1,1,3,1,27,9
541,217709,429468,433305,2,1,13/03/2009,1600,6,1,1,1,1,3,1,72,9
542,256409,420582,444897,2,2,13/03/2009,1700,6,1,1,1,1,3,2,69,9
543,256409,420582,444897,2,2,13/03/2009,1700,6,1,1,1,1,3,2,42,9
544,202509,430408,435808,2,1,14/03/2009,830,3,1,1,1,1,3,2,24,9
545,202609,421937,443972,2,3,14/03/2009,2330,6,1,6,4,1,3,1,30,9
546,202609,421937,443972,2,3,14/03/2009,2330,6,1,6,4,1,3,2,20,9
547,202609,421937,443972,2,3,14/03/2009,2330,6,1,6,4,2,3,1,26,9
548,206009,428922,429813,2,1,14/03/2009,1445,6,1,1,1,1,3,2,18,9
549,212609,422202,433961,2,1,14/03/2009,1550,3,1,1,4,2,3,2,73,9
550,207209,436176,427380,2,1,15/03/2009,1445,3,1,1,1,1,3,1,53,5
551,211409,427906,432902,2,1,15/03/2009,1805,4,1,1,1,1,3,1,43,3
552,212409,427749,436151,2,1,15/03/2009,2130,4,1,4,1,1,3,1,20,1
553,214609,443331,435487,3,2,15/03/2009,1115,4,1,1,1,1,3,2,24,9
554,214609,443331,435487,3,2,15/03/2009,1115,4,1,1,1,2,3,2,2,9
555,256909,423707,434338,2,2,15/03/2009,1615,3,1,1,1,1,3,2,36,9
556,256909,423707,434338,2,2,15/03/2009,1615,3,1,1,1,1,3,1,37,9
557,199509,426231,438111,2,1,16/03/2009,746,3,1,1,1,1,3,2,40,9
558,201409,423564,433905,1,1,16/03/2009,114,6,1,4,1,1,3,2,41,9
559,207309,430982,433150,2,1,16/03/2009,1234,3,1,1,1,1,3,2,44,9
560,211309,426284,435579,2,2,16/03/2009,2245,3,1,4,1,1,3,1,29,9
561,211309,426284,435579,2,2,16/03/2009,2245,3,1,4,1,2,3,2,22,9
562,213109,427287,433625,1,2,16/03/2009,2050,3,1,4,1,1,3,1,51,5
563,213109,427287,433625,1,2,16/03/2009,2050,3,1,4,1,3,2,1,16,5
564,214109,424127,444004,3,2,16/03/2009,1245,3,1,1,1,1,3,1,29,9
565,214109,424127,444004,3,2,16/03/2009,1245,3,1,1,1,1,3,1,59,19
566,214309,434895,433429,2,1,16/03/2009,1630,6,1,1,1,1,3,1,65,1
567,218309,431511,436760,2,1,16/03/2009,1535,6,1,1,1,1,2,1,38,1
568,221609,445317,431687,1,1,16/03/2009,1755,3,1,1,1,1,2,1,29,5
569,211609,440849,429211,1,1,17/03/2009,1515,6,1,1,1,3,2,1,14,9
570,212109,430020,434152,1,1,17/03/2009,1800,3,1,1,1,3,3,2,26,9
571,214809,424850,443299,2,1,17/03/2009,1300,6,1,1,1,3,3,2,87,9
572,215409,424473,433641,1,2,17/03/2009,1800,4,1,1,1,3,3,2,12,9
573,215409,424473,433641,1,2,17/03/2009,1800,4,1,1,1,3,3,2,12,9
574,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,1,3,1,21,9
575,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,2,3,2,18,9
576,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,1,3,2,19,9
577,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,1,3,1,35,9
578,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,1,3,2,37,9
579,216409,428608,432896,7,6,17/03/2009,1550,3,1,1,1,2,3,1,20,9
580,218009,433059,435032,1,1,17/03/2009,2008,6,1,4,1,3,2,2,11,9
581,224209,430821,426514,3,1,17/03/2009,928,1,1,1,1,1,3,1,29,20
582,227409,433180,434013,2,1,17/03/2009,2240,3,1,4,1,1,3,1,62,9
583,233909,420071,434138,2,1,17/03/2009,1530,6,1,1,1,1,3,2,41,9
584,217009,426298,433230,2,1,18/03/2009,2110,6,1,4,1,1,3,1,20,3
585,225209,428062,435957,2,1,18/03/2009,1135,3,1,1,1,1,3,2,65,1
586,234109,438077,427405,2,2,18/03/2009,1245,3,1,1,1,1,3,2,19,9
587,234109,438077,427405,2,2,18/03/2009,1245,3,1,1,1,1,3,1,19,19
588,214709,425040,433179,2,1,19/03/2009,1425,3,1,1,1,1,3,2,38,9
589,218109,426621,428768,2,1,19/03/2009,1235,3,1,1,1,1,3,2,19,9
590,218609,429560,423127,1,1,19/03/2009,514,1,1,6,1,1,2,1,28,9
591,218709,433008,435564,1,1,19/03/2009,33,6,1,4,1,1,3,1,31,9
592,219009,430436,431155,2,1,19/03/2009,1552,6,1,1,1,1,3,1,33,5
593,219509,435653,436500,2,1,19/03/2009,1425,6,1,1,1,1,3,1,28,9
594,222909,429243,433843,2,2,19/03/2009,1650,6,1,1,1,1,3,2,56,9
595,222909,429243,433843,2,2,19/03/2009,1650,6,1,1,1,1,3,1,19,1
596,223309,434802,428891,2,3,19/03/2009,2205,6,1,4,1,1,3,1,23,9
597,223309,434802,428891,2,3,19/03/2009,2205,6,1,4,1,1,3,2,44,9
598,223309,434802,428891,2,3,19/03/2009,2205,6,1,4,1,2,3,2,22,9
599,223909,431499,425082,4,3,19/03/2009,1605,1,1,1,1,1,3,2,27,9
600,223909,431499,425082,4,3,19/03/2009,1605,1,1,1,1,1,3,1,38,9
601,223909,431499,425082,4,3,19/03/2009,1605,1,1,1,1,1,3,1,38,9
602,283409,427164,433573,2,1,19/03/2009,1140,6,1,1,1,2,3,1,31,9
603,223709,423013,437656,2,1,20/03/2009,1312,3,1,1,1,1,2,1,17,4
604,225009,430787,435294,2,1,20/03/2009,905,6,1,1,1,1,2,1,47,1
605,225109,425923,437955,1,1,20/03/2009,1855,6,1,7,1,2,3,1,28,11
606,227309,427896,436196,2,1,20/03/2009,1100,3,1,1,1,1,3,2,19,3
607,229109,431192,433709,2,1,20/03/2009,705,2,1,1,1,1,3,1,58,9
608,222009,426057,436183,1,1,21/03/2009,1445,3,1,1,1,2,3,2,47,11
609,222609,427096,434808,2,1,21/03/2009,1325,3,1,1,1,1,3,2,19,9
610,224509,431524,434995,2,2,21/03/2009,1245,6,1,1,1,1,3,1,30,9
611,224509,431524,434995,2,2,21/03/2009,1245,6,1,1,1,1,3,1,25,9
612,225709,442248,443245,1,1,21/03/2009,535,6,1,7,1,2,2,1,21,9
613,235809,433357,428847,1,2,21/03/2009,505,6,1,7,1,2,3,1,22,90
614,235809,433357,428847,1,2,21/03/2009,505,6,1,7,1,2,3,1,22,90
615,224009,440131,432359,3,2,22/03/2009,1240,3,1,1,1,1,3,2,19,9
616,224009,440131,432359,3,2,22/03/2009,1240,3,1,1,1,1,3,1,65,9
617,253709,429396,431351,2,1,22/03/2009,2050,6,1,4,1,1,3,1,41,9
618,255909,430865,434188,2,1,22/03/2009,1445,3,1,1,1,1,3,1,24,9
619,256809,440588,448695,2,1,22/03/2009,1300,4,1,1,1,1,2,1,19,3
620,231509,436441,434699,1,1,23/03/2009,1535,6,1,1,1,3,2,2,60,9
621,228009,430090,431300,2,1,24/03/2009,1004,3,1,1,1,1,3,1,25,1
622,237209,430232,436107,2,1,24/03/2009,1755,3,1,1,1,1,3,1,35,5
623,234409,427942,426450,2,2,25/03/2009,1655,3,1,1,1,1,3,1,18,9
624,234409,427942,426450,2,2,25/03/2009,1655,3,1,1,1,1,3,1,54,9
625,236309,429057,433657,2,2,25/03/2009,1437,3,1,1,1,2,3,2,23,11
626,236309,429057,433657,2,2,25/03/2009,1437,3,1,1,1,2,3,1,45,11
627,236609,427946,436111,1,1,25/03/2009,1918,3,2,4,1,3,3,1,47,9
628,237309,432027,435882,2,5,25/03/2009,1245,6,1,1,1,1,3,2,42,9
629,237309,432027,435882,2,5,25/03/2009,1245,6,1,1,1,2,3,2,1,9
630,237309,432027,435882,2,5,25/03/2009,1245,6,1,1,1,2,3,2,16,9
631,237309,432027,435882,2,5,25/03/2009,1245,6,1,1,1,2,3,2,33,9
632,237309,432027,435882,2,5,25/03/2009,1245,6,1,1,1,2,3,1,44,9
633,237509,430990,433469,1,1,25/03/2009,1305,3,1,1,4,2,3,2,32,11
634,241509,430851,434104,2,1,25/03/2009,1330,3,1,1,1,1,3,1,27,8
635,250409,428763,434065,4,3,25/03/2009,1813,6,1,1,1,1,3,2,25,9
636,250409,428763,434065,4,3,25/03/2009,1813,6,1,1,1,2,3,2,18,10
637,250409,428763,434065,4,3,25/03/2009,1813,6,1,1,1,2,3,2,31,9
638,261609,437515,433188,2,1,25/03/2009,735,3,1,1,1,1,3,1,43,9
639,236009,430013,430966,1,1,26/03/2009,1700,3,1,1,1,3,3,2,14,9
640,236909,430027,433362,1,1,26/03/2009,1000,6,2,1,5,3,3,1,44,9
641,240909,431252,433804,2,3,26/03/2009,1845,6,1,1,1,1,3,1,51,8
642,240909,431252,433804,2,3,26/03/2009,1845,6,1,1,1,2,3,2,28,8
643,240909,431252,433804,2,3,26/03/2009,1845,6,1,1,1,2,3,2,6,8
644,241709,439139,447070,2,1,26/03/2009,910,6,1,1,1,1,3,2,32,9
645,242209,434621,441226,2,1,26/03/2009,1840,6,1,1,1,1,3,1,48,9
646,245209,428098,436386,2,1,26/03/2009,2350,6,2,4,2,1,3,1,18,9
647,247109,424249,428209,2,4,26/03/2009,1730,3,1,1,1,1,3,1,24,9
