Reference Number,Number of Casualties,Casualty Class,Casualty Severity,Latitude,Longitude,Easting,Northing
10AA0001212,1,Pedestrian,Slight,53.87544996,-1.708284137,419177,442201
10AA0001233,1,Pedestrian,Serious,53.80572994,-1.572818077,428129,434490
10AA0001235,1,Pedestrian,Slight,53.80455799,-1.608714938,425766,434346
10AA0001396,1,Pedestrian,Slight,53.8148013,-1.548649842,429714,435509
10AA0001434,1,Pedestrian,Slight,53.79694336,-1.584401236,427372,433508
10AA0001446,1,Pedestrian,Serious,53.82098896,-1.661582299,422276,436156
10AA0001531,1,Pedestrian,Slight,53.85602724,-1.684365305,420759,440047
10AA0001570,1,Pedestrian,Serious,53.789577,-1.660089381,422391,432662
10AA0001604,1,Pedestrian,Serious,53.828299,-1.603525044,426093,436989
10AA0001635,1,Pedestrian,Serious,53.80846256,-1.550661949,429586,434803
10AA0001638,1,Pedestrian,Slight,53.80051625,-1.560374031,428952,433915
10AA0001701,1,Pedestrian,Slight,53.80786526,-1.622519829,424855,434709
10AA0001735,1,Pedestrian,Serious,53.79219473,-1.604973853,426020,432972
10AA0002067,1,Pedestrian,Slight,53.90682675,-1.692477004,420201,445696
10AA0002070,1,Pedestrian,Slight,53.78529633,-1.620506272,425001,432199
10AA0002071,1,Pedestrian,Serious,53.81055981,-1.571067876,428241,435028
10AA0002077,1,Pedestrian,Slight,53.80590093,-1.548335403,429741,434519
10AA0002078,2,Pedestrian,Slight,53.79077722,-1.574260413,428044,432826
10AA0002185,1,Pedestrian,Serious,53.80839117,-1.550799401,429577,434795
10AA0002230,1,Pedestrian,Slight,53.80643301,-1.573357658,428093,434568
10AA0002244,1,Pedestrian,Serious,53.80924024,-1.605648951,425965,434868
10AA0002376,1,Pedestrian,Serious,53.82442295,-1.600279874,426309,436559
10AA0002387,1,Pedestrian,Slight,53.80184395,-1.643529457,423475,434032
10AA0002551,4,Pedestrian,Serious,53.82847908,-1.626011676,424613,437001
10AA0002579,1,Pedestrian,Slight,53.81594364,-1.596806035,426543,435617
10AA0002909,1,Pedestrian,Slight,53.80888833,-1.551538286,429528,434850
10AA0002911,1,Pedestrian,Slight,53.81877966,-1.582347055,427493,435938
10AA0002993,1,Pedestrian,Serious,53.80835518,-1.543646435,430048,434794
10AA0003012,1,Pedestrian,Slight,53.79194312,-1.573504707,428093,432956
10AA0003024,1,Pedestrian,Slight,53.81097539,-1.566643775,428532,435076
10AA0003095,1,Pedestrian,Slight,53.82414457,-1.671447659,421625,436504
10AA0003102,1,Pedestrian,Slight,53.81274122,-1.669531883,421757,435236
10AA0003127,1,Pedestrian,Slight,53.80858105,-1.573259909,428098,434807
10AA0003311,1,Pedestrian,Slight,53.80122422,-1.688937678,420485,433949
10AA0003322,1,Pedestrian,Serious,53.80674967,-1.633813757,424112,434581
10AA0003650,1,Pedestrian,Slight,53.82270949,-1.577674185,427798,436377
10AA0003660,1,Pedestrian,Slight,53.8195441,-1.579878413,427655,436024
10AA0003666,1,Pedestrian,Slight,53.80889749,-1.551583752,429525,434851
10AA0003984,1,Pedestrian,Slight,53.84679048,-1.629162399,424395,439037
10AA0004030,1,Pedestrian,Slight,53.80243693,-1.564484378,428680,434127
10AA0004374,1,Pedestrian,Serious,53.85357905,-1.683152213,420840,439775
10AA0004424,1,Pedestrian,Slight,53.81046265,-1.625245576,424674,434997
10AA0004482,1,Pedestrian,Slight,53.84642901,-1.631460991,424244,438996
10AA0004890,1,Pedestrian,Slight,53.80965473,-1.637296867,423881,434903
10AA0005052,1,Pedestrian,Slight,53.85380915,-1.589950066,426970,439832
10AA0005118,1,Pedestrian,Slight,53.80983145,-1.573520595,428080,434946
10AA0005326,1,Pedestrian,Serious,53.79683713,-1.572088549,428183,433501
10AA0005367,1,Pedestrian,Serious,53.81222677,-1.554889793,429305,435220
10AA0005629,1,Pedestrian,Slight,53.9048518,-1.689995022,420365,445477
10AA0005778,1,Pedestrian,Slight,53.81091183,-1.57399566,428048,435066
10AA0005835,1,Pedestrian,Slight,53.79683123,-1.660106643,422386,433469
10AA0006034,2,Pedestrian,Slight,53.85323246,-1.611134585,425577,439760
10AA0006134,1,Pedestrian,Slight,53.79514022,-1.598675691,426433,433302
10AA0006164,1,Pedestrian,Slight,53.81002568,-1.675810746,421345,434932
10AA0006209,1,Pedestrian,Serious,53.84867831,-1.638038956,423810,439244
10AA0006221,1,Pedestrian,Slight,53.79604732,-1.61488258,425365,433397
10AA0006272,1,Pedestrian,Serious,53.84222397,-1.603819096,426065,438538
10AA0006359,1,Pedestrian,Slight,53.8110522,-1.60997586,425679,435068
10AA0006416,2,Pedestrian,Slight,53.80071945,-1.561860018,428854,433937
10AA0006508,1,Pedestrian,Serious,53.80753139,-1.636662144,423924,434667
10AA0006587,1,Pedestrian,Slight,53.81451159,-1.560197204,428954,435472
10AA0278852,1,Pedestrian,Fatal,53.80316909,-1.563125264,428769,434209
10AA0452087,1,Pedestrian,Slight,53.80646183,-1.549286149,429678,434581
10AA0456912,1,Pedestrian,Serious,53.78411941,-1.593286141,426795,432078
10AA0461428,1,Pedestrian,Slight,53.80884605,-1.571951072,428184,434837
10AA0461902,1,Pedestrian,Serious,53.8035305,-1.610637915,425640,434231
10AA0462531,1,Pedestrian,Slight,53.87535279,-1.705303308,419373,442191
10AA0472086,1,Pedestrian,Slight,53.80943959,-1.643495395,423473,434877
10AA0472154,1,Pedestrian,Slight,53.82954997,-1.638127904,423815,437116
10AA0475512,1,Pedestrian,Slight,53.82031954,-1.575449817,427946,436112
10AA0476476,1,Pedestrian,Slight,53.87817909,-1.62310385,424775,442531
10AA0484322,2,Pedestrian,Slight,53.80846251,-1.550646762,429587,434803
10AA0496012,2,Pedestrian,Fatal,53.81001843,-1.583239121,427440,434963
10AA0497652,1,Pedestrian,Slight,53.80816633,-1.550771429,429579,434770
10AA0500777,1,Pedestrian,Serious,53.81219096,-1.562256818,428820,435213
10AA0502145,1,Pedestrian,Slight,53.85502851,-1.607833777,425793,439961
10AA0503117,1,Pedestrian,Slight,53.79758188,-1.589709205,427022,433577
10AA0504026,1,Pedestrian,Slight,53.86587534,-1.686344303,420624,441142
10AA0505547,1,Pedestrian,Serious,53.78002541,-1.589485865,427048,431624
10AA0506981,1,Pedestrian,Slight,53.80172742,-1.692350603,420260,434004
10AA0519578,1,Pedestrian,Slight,53.80274864,-1.571162786,428240,434159
10AA0520599,1,Pedestrian,Slight,53.8009221,-1.555859875,429249,433962
10AA0523442,1,Pedestrian,Slight,53.8139257,-1.574709388,427999,435401
10AA0527068,1,Pedestrian,Slight,53.87516421,-1.705380692,419368,442170
10AA0535474,2,Pedestrian,Slight,53.81687718,-1.575575754,427940,435729
10AA0539269,1,Pedestrian,Serious,53.87409346,-1.70494709,419397,442051
10AA0545867,2,Pedestrian,Slight,53.8054825,-1.579107814,427715,434460
10AA0547105,1,Pedestrian,Slight,53.89764666,-1.681205614,420946,444678
10AA0550633,1,Pedestrian,Serious,53.89618249,-1.729218517,417792,444502
10AA0552936,1,Pedestrian,Slight,53.87328398,-1.693985646,420118,441964
10AA0553944,1,Pedestrian,Slight,53.79825725,-1.675157506,421394,433623
10BA0000037,1,Pedestrian,Slight,53.83502942,-1.537566353,430429,437764
10BA0000145,1,Pedestrian,Slight,53.81653796,-1.47611144,434488,435735
10BA0000162,1,Pedestrian,Slight,53.8103585,-1.524806357,431287,435025
10BA0000236,1,Pedestrian,Slight,53.85201579,-1.516307224,431815,439663
10BA0000381,1,Pedestrian,Slight,53.83133632,-1.341579003,443329,437455
10BA0000406,1,Pedestrian,Slight,53.81786903,-1.512522989,432090,435866
10BA0000555,1,Pedestrian,Slight,53.84248605,-1.531829813,430801,438596
10BA0000693,1,Pedestrian,Slight,53.79446996,-1.508011841,432405,433265
10BA0000748,1,Pedestrian,Slight,53.80888222,-1.454594621,435911,434894
10BA0001007,1,Pedestrian,Slight,53.81321008,-1.532186504,430799,435339
10BA0001026,1,Pedestrian,Slight,53.80480437,-1.475468037,434540,434430
10BA0001089,1,Pedestrian,Slight,53.81352232,-1.515732838,431882,435381
10BA0001326,1,Pedestrian,Serious,53.83250184,-1.537138305,430459,437483
10BA0001433,1,Pedestrian,Slight,53.92966449,-1.39034269,440026,448365
10BA0001625,1,Pedestrian,Slight,53.85124114,-1.552986056,429403,439561
10BA0001673,1,Pedestrian,Slight,53.92922283,-1.388338562,440158,448317
10BA0001687,1,Pedestrian,Slight,53.80738153,-1.489423345,433619,434710
10BA0001821,1,Pedestrian,Slight,53.81454863,-1.475483085,434531,435514
10BA0001925,1,Pedestrian,Slight,53.81265941,-1.515742785,431882,435285
10BA0001934,1,Pedestrian,Slight,53.7994116,-1.4797566,434262,433828
10BA0002197,1,Pedestrian,Slight,53.80959382,-1.504660464,432614,434949
10BA0002216,1,Pedestrian,Slight,53.81883254,-1.512937166,432062,435973
10BA0002299,1,Pedestrian,Serious,53.81308194,-1.515753104,431881,435332
10BA0002414,1,Pedestrian,Slight,53.81255538,-1.497015792,433115,435282
10BA0002438,1,Pedestrian,Slight,53.79902835,-1.506045274,432531,433773
10BA0002467,1,Pedestrian,Slight,53.795146,-1.482815594,434064,433352
10BA0002473,1,Pedestrian,Slight,53.81306371,-1.454935259,435885,435359
10BA0002530,1,Pedestrian,Slight,53.80668825,-1.50852184,432362,434624
10BA0002584,1,Pedestrian,Serious,53.7956071,-1.469023737,434972,433410
10BA0002585,1,Pedestrian,Slight,53.81521612,-1.499156118,432972,435577
10BA0003100,1,Pedestrian,Slight,53.79294062,-1.386800814,440390,433157
10BA0003108,1,Pedestrian,Slight,53.80866957,-1.507238084,432445,434845
10BA0003124,1,Pedestrian,Serious,53.85614768,-1.493771518,433294,440133
10BA0003356,1,Pedestrian,Slight,53.81260901,-1.509971493,432262,435282
10BA0003460,1,Pedestrian,Serious,53.82429986,-1.531485625,430837,436573
10BA0003461,1,Pedestrian,Slight,53.75324162,-1.384527601,440578,428742
10BA0003514,1,Pedestrian,Slight,53.90417032,-1.344026701,443093,445556
10BA0003515,1,Pedestrian,Serious,53.81442618,-1.47832511,434344,435499
10BA0003560,1,Pedestrian,Slight,53.79183211,-1.465078635,435235,432992
10BA0003561,1,Pedestrian,Slight,53.84444395,-1.517777766,431724,438820
10BA0003576,1,Pedestrian,Slight,53.79849636,-1.521159645,431536,433707
10BA0003806,1,Pedestrian,Slight,53.81324795,-1.519032094,431665,435349
10BA0003816,2,Pedestrian,Slight,53.92762871,-1.384219046,440430,448142
10BA0003990,1,Pedestrian,Slight,53.81678368,-1.433270623,437308,435784
10BA0004017,1,Pedestrian,Slight,53.74935945,-1.376060818,441140,428315
10BA0004032,1,Pedestrian,Slight,53.82364578,-1.447490002,436366,436540
10BA0004140,1,Pedestrian,Slight,53.79308443,-1.386798717,440390,433173
10BA0004157,1,Pedestrian,Slight,53.80453482,-1.520604884,431568,434379
10BA0004197,1,Pedestrian,Slight,53.80531468,-1.450905033,436157,434499
10BA0004214,1,Pedestrian,Slight,53.84241521,-1.532104202,430783,438588
10BA0004339,1,Pedestrian,Slight,53.81095018,-1.522141671,431462,435092
10BA0004478,1,Pedestrian,Slight,53.92809669,-1.380830844,440652,448196
10BA0004594,1,Pedestrian,Serious,53.79368666,-1.386789933,440390,433240
10BA0004715,1,Pedestrian,Slight,53.83074799,-1.534559179,430630,437289
10BA0004748,1,Pedestrian,Slight,53.7902746,-1.38753803,440344,432860
10BA0004965,2,Pedestrian,Slight,53.8109373,-1.463802597,435303,435118
10BA0005038,1,Pedestrian,Serious,53.84793998,-1.53351718,430686,439202
10BA0005177,1,Pedestrian,Serious,53.81293812,-1.515754762,431881,435316
10BA0005187,2,Pedestrian,Slight,53.80718438,-1.450895789,436156,434707
10BA0005294,1,Pedestrian,Slight,53.78565803,-1.457400478,435746,432309
10BA0005295,1,Pedestrian,Slight,53.80933903,-1.508278203,432376,434919
10BA0005298,1,Pedestrian,Slight,53.81673123,-1.522410102,431440,435735
10BA0005301,1,Pedestrian,Slight,53.78938727,-1.515904582,431889,432696
10BA0005425,1,Pedestrian,Slight,53.82703569,-1.503223987,432695,436890
10BA0005456,1,Pedestrian,Slight,53.8087644,-1.510639029,432221,434854
10BA0005470,1,Pedestrian,Slight,53.85833436,-1.498610952,432974,440374
10BA0005515,1,Pedestrian,Slight,53.83321649,-1.468791302,434956,437594
10BA0005612,1,Pedestrian,Slight,53.79946382,-1.496200666,433179,433826
10BA0005657,1,Pedestrian,Slight,53.81001166,-1.521225866,431523,434988
10BA0005681,1,Pedestrian,Serious,53.80711503,-1.447540324,436377,434701
10BA0005687,1,Pedestrian,Slight,53.82195074,-1.542359279,430123,436307
10BA0005690,2,Pedestrian,Slight,53.80136324,-1.486246849,433833,434042
10BA0005695,1,Pedestrian,Slight,53.92806859,-1.384105953,440437,448191
10BA0005698,1,Pedestrian,Slight,53.81550817,-1.53369512,430698,435594
10BA0005765,1,Pedestrian,Slight,53.76559465,-1.362514051,442017,430129
10BA0005771,1,Pedestrian,Slight,53.92760557,-1.384965704,440381,448139
10BA0005810,1,Pedestrian,Slight,53.8047776,-1.47551393,434537,434427
10BA0005862,1,Pedestrian,Slight,53.80848999,-1.507285753,432442,434825
10BA0005883,1,Pedestrian,Serious,53.76573031,-1.36436302,441895,430143
10BA0005967,1,Pedestrian,Slight,53.80549708,-1.490190384,433570,434500
10BA0005992,1,Pedestrian,Serious,53.80209413,-1.484795305,433928,434124
10BA0006013,1,Pedestrian,Serious,53.81527982,-1.530462165,430911,435570
10BA0006130,1,Pedestrian,Slight,53.90593252,-1.342446334,443195,445753
10BA0006141,4,Pedestrian,Slight,53.80380188,-1.450332546,436196,434331
10BA0006147,1,Pedestrian,Slight,53.76709572,-1.369288736,441569,430292
10BA0006162,1,Pedestrian,Slight,53.79605963,-1.386755318,440390,433504
10BA0006163,1,Pedestrian,Serious,53.90000386,-1.358156129,442169,445084
10BA0006165,1,Pedestrian,Serious,53.76714349,-1.363021637,441982,430301
10BA0006266,2,Pedestrian,Slight,53.83436699,-1.547725241,429761,437686
10BA0006309,1,Pedestrian,Slight,53.81334249,-1.515719722,431883,435361
10BA0006346,1,Pedestrian,Slight,53.80695823,-1.510796747,432212,434653
10BA0006369,1,Pedestrian,Slight,53.85387788,-1.530227888,430898,439864
10BA0006520,1,Pedestrian,Serious,53.80862482,-1.507284172,432442,434840
10BA0006558,1,Pedestrian,Slight,53.8172184,-1.529680955,430961,435786
10BA0006568,1,Pedestrian,Slight,53.81703488,-1.450554356,436170,435803
10BA0006569,1,Pedestrian,Slight,53.8211636,-1.494086947,433301,436241
10BA0006620,1,Pedestrian,Slight,53.82686008,-1.559520883,428990,436846
10BA0006653,1,Pedestrian,Serious,53.80571506,-1.503582373,432688,434518
10BA0006659,1,Pedestrian,Serious,53.82472517,-1.548634347,429708,436613
10BA0006734,1,Pedestrian,Serious,53.82590742,-1.533412513,430709,436751
10BA0006744,1,Pedestrian,Slight,53.85567545,-1.499053263,432947,440078
10BA0006835,1,Pedestrian,Slight,53.80667078,-1.450629134,436174,434650
10BA0006987,2,Pedestrian,Slight,53.81256041,-1.515713548,431884,435274
10BA0196118,1,Pedestrian,Fatal,53.79902816,-1.505999723,432534,433773
10BA0396309,1,Pedestrian,Fatal,53.77879074,-1.383121791,440646,431585
10BA0488839,1,Pedestrian,Slight,53.79244626,-1.39745057,439689,433096
10BA0495403,1,Pedestrian,Slight,53.81511788,-1.512403015,432100,435560
10BA0500018,1,Pedestrian,Slight,53.90084489,-1.359102177,442106,445177
10BA0512805,1,Pedestrian,Slight,53.82696768,-1.468475305,434982,436899
10BA0514078,1,Pedestrian,Slight,53.81488219,-1.543894522,430027,435520
10BA0514491,1,Pedestrian,Slight,53.85621643,-1.561478189,428841,440111
10BA0523072,1,Pedestrian,Slight,53.7663986,-1.366643984,441744,430216
10BA0523132,1,Pedestrian,Slight,53.84426794,-1.532357154,430765,438794
10BA0525589,1,Pedestrian,Serious,53.86757755,-1.467869358,434988,441417
10BA0526595,1,Pedestrian,Slight,53.80397928,-1.521051616,431539,434317
10BA0530154,1,Pedestrian,Slight,53.81069392,-1.509872322,432270,435069
10BA0538127,1,Pedestrian,Slight,53.84394837,-1.545098705,429927,438753
10CA0000303,1,Pedestrian,Slight,53.76937832,-1.593595542,426784,430438
10CA0000391,1,Pedestrian,Slight,53.77694352,-1.557038827,429188,431294
10CA0000481,1,Pedestrian,Serious,53.77285451,-1.529008564,431038,430851
10CA0000504,1,Pedestrian,Serious,53.79932708,-1.547586093,429795,433788
10CA0000538,1,Pedestrian,Slight,53.79551801,-1.543451777,430070,433366
10CA0000618,1,Pedestrian,Slight,53.8021631,-1.54401738,430028,434105
10CA0000689,1,Pedestrian,Serious,53.7965431,-1.5388401,430373,433482
10CA0000731,1,Pedestrian,Slight,53.79852721,-1.538195786,430414,433703
10CA0000810,1,Pedestrian,Slight,53.7414829,-1.606435213,425955,427330
10CA0000976,1,Pedestrian,Slight,53.79436166,-1.563641905,428741,433229
10CA0000979,2,Pedestrian,Serious,53.78211491,-1.52712903,431155,431882
10CA0001060,3,Pedestrian,Slight,53.79550246,-1.54408963,430028,433364
10CA0001068,1,Pedestrian,Slight,53.73732533,-1.61053745,425687,426866
10CA0001098,1,Pedestrian,Slight,53.7412336,-1.607165383,425907,427302
10CA0001107,4,Pedestrian,Serious,53.8016573,-1.529429923,430989,434055
10CA0001112,1,Pedestrian,Slight,53.75989697,-1.516668563,431861,429415
10CA0001184,1,Pedestrian,Serious,53.79535892,-1.539460406,430333,433350
10CA0001222,2,Pedestrian,Slight,53.79592138,-1.547896042,429777,433409
10CA0001262,1,Pedestrian,Slight,53.74829685,-1.601048312,426306,428090
10CA0001413,1,Pedestrian,Slight,53.7942965,-1.529755239,430973,433236
10CA0001456,2,Pedestrian,Slight,53.79249667,-1.533844108,430705,433034
10CA0001458,1,Pedestrian,Slight,53.76787396,-1.552324474,429505,430287
10CA0001754,1,Pedestrian,Serious,53.8001453,-1.538208378,430412,433883
10CA0001757,1,Pedestrian,Serious,53.7693248,-1.593717447,426776,430432
10CA0001796,1,Pedestrian,Slight,53.79883826,-1.539604495,430321,433737
10CA0001872,1,Pedestrian,Slight,53.80004612,-1.547563169,429796,433868
10CA0001922,1,Pedestrian,Slight,53.79552688,-1.543421315,430072,433367
10CA0002166,1,Pedestrian,Slight,53.79613246,-1.549047692,429701,433432
10CA0002206,1,Pedestrian,Slight,53.79567506,-1.542205066,430152,433384
10CA0002210,1,Pedestrian,Slight,53.79966176,-1.543391585,430071,433827
10CA0002250,1,Pedestrian,Slight,53.7970641,-1.538743283,430379,433540
10CA0002422,1,Pedestrian,Slight,53.7968664,-1.538760636,430378,433518
10CA0002468,1,Pedestrian,Slight,53.78781634,-1.543975625,430041,432509
10CA0002596,1,Pedestrian,Slight,53.74367523,-1.592675949,426861,427579
10CA0002649,3,Pedestrian,Serious,53.78911072,-1.543961587,430041,432653
10CA0002727,1,Pedestrian,Slight,53.7947591,-1.544811277,429981,433281
10CA0002731,1,Pedestrian,Slight,53.79678953,-1.556510875,429209,433502
10CA0002738,1,Pedestrian,Serious,53.79824915,-1.538350681,430404,433672
10CA0002829,1,Pedestrian,Slight,53.79838369,-1.538273283,430409,433687
10CA0002832,1,Pedestrian,Slight,53.77306243,-1.550387588,429629,430865
10CA0002883,1,Pedestrian,Slight,53.74097126,-1.506984119,432514,427314
10CA0002912,1,Pedestrian,Slight,53.77929421,-1.551003949,429584,431558
10CA0002928,1,Pedestrian,Slight,53.80066579,-1.561936501,428849,433931
10CA0002979,1,Pedestrian,Slight,53.79904264,-1.541333257,430207,433759
10CA0002997,1,Pedestrian,Slight,53.79587875,-1.539059951,430359,433408
10CA0003006,1,Pedestrian,Slight,53.79415795,-1.545106252,429962,433214
10CA0003045,1,Pedestrian,Slight,53.746795,-1.476994596,434487,427976
10CA0003055,1,Pedestrian,Slight,53.79340348,-1.545266238,429952,433130
10CA0003198,1,Pedestrian,Fatal,53.79863151,-1.537268412,430475,433715
10CA0003231,1,Pedestrian,Serious,53.80370375,-1.530940785,430888,434282
10CA0003265,1,Pedestrian,Slight,53.79667782,-1.538808255,430375,433497
10CA0003285,1,Pedestrian,Slight,53.79935444,-1.547692089,429788,433791
10CA0003307,2,Pedestrian,Slight,53.73374611,-1.588557283,427139,426476
10CA0003327,1,Pedestrian,Slight,53.79622427,-1.544795412,429981,433444
10CA0003348,1,Pedestrian,Serious,53.79545762,-1.539413776,430336,433361
10CA0003439,1,Pedestrian,Slight,53.74253841,-1.602133995,426238,427449
10CA0003547,1,Pedestrian,Slight,53.77526671,-1.543762631,430064,431113
10CA0003679,1,Pedestrian,Slight,53.79809646,-1.538382725,430402,433655
10CA0003739,1,Pedestrian,Slight,53.79961693,-1.543422441,430069,433822
10CA0003969,1,Pedestrian,Slight,53.79089306,-1.542257134,430152,432852
10CA0003986,1,Pedestrian,Slight,53.7975395,-1.545540353,429931,433590
10CA0004021,1,Pedestrian,Slight,53.80077287,-1.537776307,430440,433953
10CA0004102,1,Pedestrian,Slight,53.75042551,-1.456535081,435833,428390
10CA0004156,2,Pedestrian,Serious,53.74516438,-1.599773816,426392,427742
10CA0004260,1,Pedestrian,Slight,53.74807324,-1.577755753,427842,428074
10CA0004300,1,Pedestrian,Slight,53.79475945,-1.544902369,429975,433281
10CA0004317,1,Pedestrian,Serious,53.79917272,-1.542440289,430134,433773
10CA0004388,1,Pedestrian,Slight,53.79444714,-1.540791277,430246,433248
10CA0004447,1,Pedestrian,Slight,53.76744505,-1.522696524,431458,430252
10CA0004485,1,Pedestrian,Slight,53.79798032,-1.533919952,430696,433644
10CA0004507,2,Pedestrian,Slight,53.79806133,-1.533949422,430694,433653
10CA0004567,1,Pedestrian,Slight,53.79947242,-1.54561056,429925,433805
10CA0004581,1,Pedestrian,Slight,53.72914709,-1.526207692,431255,425990
10CA0004616,1,Pedestrian,Serious,53.75738093,-1.619180374,425105,429094
10CA0004758,1,Pedestrian,Serious,53.80114446,-1.531607117,430846,433997
10CA0004997,1,Pedestrian,Slight,53.77568855,-1.543591122,430075,431160
10CA0005085,1,Pedestrian,Slight,53.7967331,-1.529894999,430962,433507
10CA0005087,1,Pedestrian,Serious,53.77507418,-1.513094882,432085,431105
10CA0005131,1,Pedestrian,Slight,53.77201117,-1.529427715,431011,430757
10CA0005206,1,Pedestrian,Serious,53.77444977,-1.55119223,429575,431019
10CA0005338,1,Pedestrian,Serious,53.79890633,-1.533955237,430693,433747
10CA0005374,1,Pedestrian,Slight,53.80253694,-1.531394187,430859,434152
10CA0005379,1,Pedestrian,Serious,53.76251447,-1.563987316,428740,429686
10CA0005384,1,Pedestrian,Serious,53.75658973,-1.442318031,436765,429083
10CA0005466,1,Pedestrian,Slight,53.79576176,-1.541369055,430207,433394
10CA0005469,1,Pedestrian,Slight,53.7769235,-1.542135982,430170,431298
10CA0005488,1,Pedestrian,Serious,53.79761269,-1.548257444,429752,433597
10CA0005685,1,Pedestrian,Slight,53.79952483,-1.547583964,429795,433810
10CA0005722,1,Pedestrian,Slight,53.75649741,-1.618369249,425159,428996
10CA0005755,1,Pedestrian,Serious,53.80213459,-1.541253958,430210,434103
10CA0005791,1,Pedestrian,Slight,53.79574146,-1.540761955,430247,433392
10CA0005793,1,Pedestrian,Slight,53.77618229,-1.54341883,430086,431215
10CA0005797,2,Pedestrian,Serious,53.79583158,-1.540821703,430243,433402
10CA0005818,1,Pedestrian,Slight,53.79964251,-1.543057737,430093,433825
10CA0005833,1,Pedestrian,Slight,53.7975911,-1.537872029,430436,433599
10CA0005922,1,Pedestrian,Slight,53.77864188,-1.566718944,428549,431479
10CA0005968,1,Pedestrian,Slight,53.79930708,-1.551837915,429515,433784
10CA0006035,1,Pedestrian,Slight,53.79157677,-1.549521638,429673,432925
10CA0006047,1,Pedestrian,Slight,53.76634281,-1.578786259,427762,430106
10CA0006094,1,Pedestrian,Slight,53.79983243,-1.543359362,430073,433846
10CA0006117,1,Pedestrian,Slight,53.79576429,-1.53968371,430318,433395
10CA0006167,2,Pedestrian,Slight,53.79631096,-1.532283488,430805,433459
10CA0006179,3,Pedestrian,Slight,53.7947726,-1.562939237,428787,433275
10CA0006197,1,Pedestrian,Slight,53.75506589,-1.471036852,434873,428899
10CA0006246,1,Pedestrian,Slight,53.75004083,-1.649989233,423078,428267
10CA0006262,1,Pedestrian,Slight,53.75672175,-1.525154131,431304,429058
10CA0006281,1,Pedestrian,Slight,53.72496283,-1.583110546,427504,425501
10CA0006315,1,Pedestrian,Serious,53.79478159,-1.562939143,428787,433276
10CA0006326,1,Pedestrian,Slight,53.79936794,-1.534770073,430639,433798
10CA0006327,1,Pedestrian,Serious,53.7662569,-1.522300345,431485,430120
10CA0006377,1,Pedestrian,Slight,53.80063231,-1.543320302,430075,433935
10CA0006401,1,Pedestrian,Serious,53.77067266,-1.52508775,431298,430610
10CA0006450,1,Pedestrian,Serious,53.80147705,-1.562550634,428808,434021
10CA0006480,1,Pedestrian,Slight,53.74517284,-1.556220523,429264,427760
10CA0006566,1,Pedestrian,Serious,53.79795287,-1.538445038,430398,433639
10CA0006594,1,Pedestrian,Slight,53.767183,-1.562391331,428842,430206
10CA0006608,1,Pedestrian,Slight,53.79988368,-1.557024871,429173,433846
10CA0006625,1,Pedestrian,Slight,53.7623585,-1.529854232,430990,429683
10CA0006814,1,Pedestrian,Serious,53.71501374,-1.532488721,430851,424415
10CA0160378,1,Pedestrian,Fatal,53.77105788,-1.56999878,428338,430634
10CA0451879,1,Pedestrian,Slight,53.79924606,-1.547556596,429797,433779
10CA0454179,1,Pedestrian,Slight,53.8035513,-1.531033602,430882,434265
10CA0454919,1,Pedestrian,Slight,53.7961146,-1.54907825,429699,433430
10CA0461633,2,Pedestrian,Serious,53.79285258,-1.539882592,430307,433071
10CA0469328,1,Pedestrian,Slight,53.83107242,-1.561011464,428889,437314
10CA0471270,1,Pedestrian,Slight,53.79917272,-1.542440289,430134,433773
10CA0480282,1,Pedestrian,Slight,53.7722116,-1.565874694,428609,430764
10CA0480746,1,Pedestrian,Slight,53.77418919,-1.581029516,427609,430978
10CA0488335,1,Pedestrian,Slight,53.79603587,-1.549656053,429661,433421
10CA0492106,1,Pedestrian,Serious,53.7718616,-1.563556623,428762,430726
10CA0492158,1,Pedestrian,Slight,53.77300736,-1.545319788,429963,430861
10CA0497331,1,Pedestrian,Serious,53.74548109,-1.603107077,426172,427776
10CA0500345,1,Pedestrian,Serious,53.73952543,-1.546030001,429940,427136
10CA0504710,1,Pedestrian,Slight,53.8013351,-1.543753032,430046,434013
10CA0505031,1,Pedestrian,Slight,53.77522481,-1.581565524,427573,431093
10CA0509242,1,Pedestrian,Serious,53.7532045,-1.45287412,436072,428701
10CA0511888,1,Pedestrian,Slight,53.79106577,-1.554703947,429332,432866
10CA0513965,1,Pedestrian,Slight,53.79279147,-1.540353902,430276,433064
10CA0526933,1,Pedestrian,Slight,53.795873,-1.546985578,429837,433404
10CA0527499,1,Pedestrian,Slight,53.77670381,-1.543458698,430083,431273
10CA0528269,1,Pedestrian,Slight,53.79235266,-1.54550533,429937,433013
10CA0532859,1,Pedestrian,Slight,53.79441604,-1.563762801,428733,433235
10CA0533706,1,Pedestrian,Slight,53.7990376,-1.55430063,429353,433753
10CA0537304,1,Pedestrian,Serious,53.74815506,-1.550805218,429619,428094
10CA0540765,1,Pedestrian,Slight,53.75470886,-1.483995038,434019,428853
10CA0546220,1,Pedestrian,Slight,53.78714562,-1.564248084,428706,432426
10CA0546566,1,Pedestrian,Serious,53.79665097,-1.538838916,430373,433494
10CA0548734,1,Pedestrian,Fatal,53.80220453,-1.53144345,430856,434115
10CA0549216,1,Pedestrian,Serious,53.74830464,-1.478932256,434358,428143
