Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
10088,120339574,419225,441800,2,1,04-Aug-12,1515,4,1,1,1,1,3,1,16,1
10091,120339363,424398,439040,2,1,05-Aug-12,2100,6,1,7,1,1,2,1,42,1
10107,120353525,431455,434339,2,1,07-Aug-12,900,6,1,1,1,1,2,1,37,1
10117,120344729,429390,434940,2,1,09-Aug-12,830,3,1,1,1,1,3,1,54,1
10124,120345775,427307,429605,2,1,09-Aug-12,1750,3,1,7,1,1,2,1,48,1
10128,120346843,431478,431561,2,1,09-Aug-12,1730,3,1,7,1,1,3,1,34,1
10137,120347589,432864,434449,2,1,10-Aug-12,1910,6,1,7,1,1,3,1,5,1
10148,120348854,436242,435585,2,1,11-Aug-12,1702,6,1,7,1,1,3,1,78,1
10157,120352041,427181,429505,1,2,13-Aug-12,1810,3,1,7,1,1,3,1,18,1
10158,120352041,427181,429505,1,2,13-Aug-12,1810,3,1,7,1,3,3,2,55,1
10184,120357174,423380,428378,2,1,16-Aug-12,1700,4,1,7,1,1,3,2,45,1
10189,120358089,419064,441953,2,1,17-Aug-12,1140,3,1,1,1,1,3,1,19,1
10195,120370406,442608,427573,2,1,17-Aug-12,1730,3,1,7,1,1,3,1,46,1
10227,120366344,433970,436588,2,1,22-Aug-12,1930,3,1,7,1,1,3,1,32,1
10244,120368721,430703,439035,2,1,23-Aug-12,2110,3,1,7,1,1,3,1,24,1
10253,120370683,420830,439696,2,1,25-Aug-12,1550,4,1,1,1,1,3,1,46,1
10291,120375977,430758,434761,2,2,29-Aug-12,1743,6,1,7,1,1,3,1,26,1
10300,120376725,425473,432866,2,1,30-Aug-12,811,3,2,1,2,1,3,1,29,1
10307,120378078,436300,434114,2,1,31-Aug-12,800,6,1,1,1,1,3,1,40,1
10313,120379821,423491,445490,2,1,01-Sep-12,1155,3,1,1,1,1,3,1,40,1
10314,120379855,431115,440547,1,1,01-Sep-12,1200,3,1,1,1,1,2,1,53,1
10325,120383893,425438,435149,2,1,03-Sep-12,1700,6,1,7,1,1,3,2,13,1
10333,120386097,431071,430359,2,1,05-Sep-12,1745,6,1,7,1,1,3,1,18,1
10335,120386569,432703,429754,2,1,06-Sep-12,555,3,1,7,1,1,3,1,53,1
10352,120389132,428123,426254,2,1,07-Sep-12,1415,3,1,1,1,1,3,1,12,1
10353,120394338,428059,435959,2,1,07-Sep-12,1844,3,1,7,1,1,3,1,39,1
10364,120392379,431310,428976,2,1,10-Sep-12,522,6,1,7,1,1,3,1,49,1
10382,120396437,428010,435996,2,1,11-Sep-12,2330,3,2,4,1,1,3,1,25,1
10395,120397175,432411,431107,2,1,13-Sep-12,701,6,1,7,1,1,3,1,29,1
10401,120399765,425186,427268,2,1,14-Sep-12,1740,3,1,7,1,1,3,1,46,1
10405,120400546,428236,436259,2,1,14-Sep-12,800,6,1,1,1,1,3,1,45,1
10406,120400588,430772,436668,2,1,14-Sep-12,945,6,1,1,1,1,3,1,38,1
10408,120400815,426944,439692,3,1,15-Sep-12,1517,3,1,1,1,1,3,1,53,1
10409,120400999,426819,434972,2,1,15-Sep-12,1330,3,1,1,1,1,2,1,48,1
10426,120404363,431967,431245,2,1,18-Sep-12,700,3,1,7,1,1,3,1,42,1
10431,120405069,433106,433447,2,1,18-Sep-12,750,6,1,1,1,1,3,1,18,1
10433,120405914,441675,439863,2,1,18-Sep-12,1820,3,1,7,1,1,3,1,47,1
10440,120428000,438496,430406,2,1,19-Sep-12,1703,3,1,7,1,1,3,1,36,1
10441,120407441,430475,433750,2,1,20-Sep-12,900,6,1,1,1,1,3,1,49,1
10442,120407492,430143,434240,2,1,20-Sep-12,759,3,2,1,2,1,3,1,32,1
10465,120410430,427789,434429,2,1,21-Sep-12,1050,3,1,1,1,1,3,1,21,1
10476,120411380,426326,438441,1,2,22-Sep-12,1915,6,1,4,1,1,3,1,26,1
10477,120411380,426326,438441,1,2,22-Sep-12,1915,6,1,4,1,3,3,2,50,1
10494,120413669,428027,435984,1,1,24-Sep-12,1215,3,1,1,1,3,3,2,18,1
10525,120418857,424526,436046,1,1,27-Sep-12,1950,4,1,7,1,1,2,1,57,1
10526,120418951,431462,433960,2,1,27-Sep-12,1810,6,1,7,1,1,3,1,12,1
10529,120421308,423993,438446,2,1,27-Sep-12,2215,6,1,7,1,1,3,1,30,1
10532,120419726,430094,431393,2,1,28-Sep-12,1302,3,1,1,1,1,3,1,21,1
10533,120419790,427897,436198,2,1,28-Sep-12,1315,3,1,1,1,1,3,1,25,1
10564,120423968,443329,436916,2,1,01-Oct-12,1158,6,2,1,2,1,3,1,45,1
10566,120428389,429921,437002,2,1,01-Oct-12,830,3,1,1,1,1,3,2,26,1
10567,120429281,430438,437647,3,1,01-Oct-12,1700,3,1,7,1,1,2,1,51,1
10569,120425027,430800,435339,2,1,02-Oct-12,840,6,1,1,1,1,3,1,25,1
10570,120425168,427301,437223,2,1,02-Oct-12,745,3,1,1,1,1,3,1,30,1
10603,120428994,423241,433874,1,1,04-Oct-12,1425,6,1,1,1,1,3,1,47,1
10610,120430979,426198,435589,2,1,05-Oct-12,1610,6,1,1,1,1,3,1,18,1
10626,120433505,430803,435341,2,1,07-Oct-12,1405,6,1,1,1,1,3,1,43,1
10629,120435232,419920,434112,2,1,08-Oct-12,1729,6,1,7,1,1,3,1,51,1
10639,120435991,426871,437595,2,1,09-Oct-12,800,3,1,1,1,1,3,1,52,1
10640,120436441,432965,439243,2,1,09-Oct-12,1358,6,1,1,1,2,3,1,41,1
10645,120436994,430890,436411,2,1,09-Oct-12,1000,6,1,1,1,1,3,1,26,1
10649,120437422,430887,436397,2,1,10-Oct-12,805,6,2,1,1,1,3,1,29,1
10651,120438773,428061,435956,2,1,10-Oct-12,2258,3,1,4,1,1,3,1,17,1
10658,120440301,421868,434798,2,1,11-Oct-12,1952,6,2,4,2,1,3,1,16,1
10687,120450179,431250,445732,2,1,13-Oct-12,1259,3,1,1,1,1,3,1,47,1
10700,120445041,427975,433612,2,1,15-Oct-12,640,3,1,7,1,1,3,1,45,1
10709,120447336,428700,436764,2,1,16-Oct-12,1330,6,1,1,1,1,3,1,28,1
10710,120447373,430436,436615,2,1,16-Oct-12,1515,4,1,1,1,1,2,1,27,1
10715,120448232,424492,428566,2,2,17-Oct-12,730,3,2,4,2,1,3,2,24,1
10716,120448512,431355,428229,2,1,17-Oct-12,1201,6,2,1,1,1,2,1,57,1
10742,120455083,420487,445130,2,1,21-Oct-12,1415,6,1,1,1,1,3,2,50,1
10754,120459288,425907,436257,2,1,24-Oct-12,620,3,2,4,2,1,2,1,34,1
10757,120463646,428906,435510,2,1,24-Oct-12,845,3,2,1,1,1,3,1,29,1
10790,120471770,430333,433389,2,1,28-Oct-12,2330,6,1,4,1,1,3,1,20,1
10794,120471999,430079,433935,2,2,29-Oct-12,1635,6,2,4,1,1,3,1,36,1
10795,120471999,430079,433935,2,2,29-Oct-12,1635,6,2,4,1,3,3,2,55,1
10810,120475509,427034,424752,2,1,31-Oct-12,1540,3,1,1,1,1,2,1,26,1
10823,120479443,420507,440570,2,1,01-Nov-12,1300,6,1,1,1,1,3,1,12,1
10828,120478122,423191,434661,2,1,02-Nov-12,1610,4,1,1,1,1,3,1,32,1
10853,120481391,426705,431761,2,1,05-Nov-12,912,3,1,1,1,1,3,2,30,1
10855,120482436,428223,435782,2,1,05-Nov-12,1600,3,2,1,1,1,2,2,21,1
10869,120486498,431341,428591,2,1,08-Nov-12,832,6,1,1,1,1,3,1,34,1
10874,120487010,427006,440070,2,1,08-Nov-12,1625,3,1,1,1,1,3,1,49,1
10887,120488289,434737,436847,2,1,09-Nov-12,1330,6,1,1,1,1,3,1,38,1
10908,120491242,430728,439082,2,1,11-Nov-12,405,3,2,7,1,1,2,1,40,1
10921,120495588,433973,434148,2,1,14-Nov-12,730,3,1,7,1,1,3,1,25,1
10930,120501049,427904,435626,2,1,15-Nov-12,1800,6,1,7,1,1,3,1,35,1
10938,120506349,420366,440446,2,1,17-Nov-12,1335,3,1,1,1,1,3,1,26,1
10955,120506896,429659,434609,2,1,21-Nov-12,905,3,2,1,2,1,3,1,25,1
10958,120507954,428434,434998,2,1,21-Nov-12,1859,6,1,7,1,1,2,1,21,1
10966,120508755,424071,434503,2,1,22-Nov-12,800,6,1,1,1,1,3,1,32,1
10977,120511229,428653,434883,2,1,23-Nov-12,1935,6,2,4,1,1,3,1,20,1
10978,120512226,429690,425693,2,1,23-Nov-12,1910,3,1,4,1,1,3,2,34,1
10988,120513362,430487,435324,2,1,25-Nov-12,540,3,1,7,1,1,3,1,26,1
10989,120514263,422223,433797,2,1,25-Nov-12,1300,6,1,1,1,1,3,1,54,1
11022,120541690,428398,434382,2,1,29-Nov-12,130,6,1,7,1,1,2,1,42,1
11027,120522045,430664,434709,2,1,30-Nov-12,1610,3,1,4,1,1,2,1,20,1
11067,120526720,428372,432881,2,1,04-Dec-12,728,4,2,7,1,1,3,1,36,1
11071,120528454,428871,432903,2,1,05-Dec-12,845,6,1,1,1,1,3,1,29,1
11080,120529487,431224,434777,2,1,05-Dec-12,1920,6,2,4,1,1,3,1,30,1
11087,120531417,428824,432498,2,1,07-Dec-12,756,3,1,1,1,1,3,1,28,1
11094,120532553,420509,440227,2,1,07-Dec-12,1849,3,2,4,1,1,2,1,45,1
11108,120533571,428717,435613,2,1,08-Dec-12,1340,3,1,1,1,1,3,2,24,1
11122,120538355,430268,434452,2,1,11-Dec-12,1735,3,1,7,1,1,3,1,41,1
11125,120538720,432486,434003,1,1,11-Dec-12,2320,6,4,4,8,1,3,1,51,1
11135,120540529,423045,437647,2,1,13-Dec-12,735,3,1,7,1,1,3,1,39,1
11191,120550961,426976,432309,2,1,20-Dec-12,645,6,2,4,2,1,3,1,28,1
11202,120552963,430099,431466,2,1,20-Dec-12,1345,3,1,1,1,1,3,2,22,1
11213,120553485,433448,434803,2,1,21-Dec-12,1555,6,2,1,1,1,3,1,12,1
11268,130025429,425888,429880,2,1,18/01/2013,710,3,1,7,1,1,3,1,35,1
11275,130028445,424128,444004,2,1,20/01/2013,1044,3,4,1,1,1,3,1,35,1
11325,130003700,431346,435145,2,1,03/01/2013,1700,6,2,4,2,1,3,1,48,1
11343,130008751,420402,434121,2,1,07/01/2013,955,4,2,1,1,1,3,1,34,1
11344,130009333,426898,435691,2,1,07/01/2013,1300,4,1,1,1,1,3,1,20,1
11346,130009692,427024,431642,2,1,07/01/2013,1730,3,1,4,1,1,2,1,38,1
11348,130009868,428381,432522,2,1,07/01/2013,2200,3,1,5,1,1,3,1,23,1
11354,130011028,423018,437654,2,1,07/01/2013,700,3,1,4,1,1,3,1,37,1
11359,130011680,431874,435944,2,1,09/01/2013,645,4,1,7,1,1,3,1,21,1
11361,130011841,434559,434440,2,1,09/01/2013,730,3,1,7,1,1,3,1,29,1
11426,130018682,422992,437678,2,1,13/01/2013,1615,3,2,4,1,1,3,2,26,1
11430,130019050,430839,433997,2,1,14/01/2013,735,6,2,4,1,1,2,1,35,1
11434,130019576,429978,436583,2,1,14/01/2013,1150,3,3,1,3,1,3,1,35,1
11440,130031371,431481,435005,7,3,22/01/2013,1430,6,3,1,1,1,3,1,21,1
11445,130033801,428847,436577,2,1,24/01/2013,900,6,1,1,1,1,2,1,59,1
11468,130042187,422115,436438,3,1,29/01/2013,1700,3,2,4,2,1,2,2,23,1
11469,130042778,419503,445030,2,1,29/01/2013,850,3,1,1,1,1,2,1,37,1
11482,130044118,428753,432710,2,1,30/01/2013,2050,3,2,4,1,1,3,1,32,1
11484,130044618,423474,434032,2,1,30/01/2013,1210,6,2,1,4,1,3,2,41,1
11496,130048070,431434,431612,2,1,02/02/2013,850,6,1,1,1,1,3,1,39,1
11499,130048467,419315,441752,2,1,02/02/2013,1010,3,1,1,1,1,3,1,38,1
11510,130053414,431219,438322,2,1,05/02/2013,830,6,2,1,1,1,3,1,10,1
11512,130053805,435040,433457,2,1,04/02/2013,630,3,1,4,4,1,3,1,39,1
11520,130054793,429773,433364,2,1,06/02/2013,1326,6,1,1,1,1,3,1,36,1
11521,130055214,420408,436670,2,1,06/02/2013,1745,6,1,4,1,1,3,1,27,1
11531,130056082,430754,439186,2,1,07/02/2013,1028,3,1,1,1,1,3,1,38,1
11548,130058779,445576,431494,2,1,08/02/2013,1755,3,1,6,1,1,2,1,40,1
11561,130063294,420497,433957,2,1,11/02/2013,1745,6,1,7,1,1,3,1,45,1
11570,130064887,430509,435242,2,1,12/02/2013,830,3,1,1,1,1,3,2,42,1
11592,130069083,429754,438947,2,1,14/02/2013,725,3,1,7,1,1,3,1,32,1
11593,130069572,426810,438007,2,1,01/02/2013,1840,3,1,4,1,1,3,1,46,1
11612,130072940,427170,432529,2,1,15/02/2013,625,6,1,4,1,1,3,1,43,1
11617,130075443,421554,428496,2,1,19/02/2013,1600,3,1,1,1,1,3,1,39,1
11646,130084674,427660,436648,2,1,25/02/2013,1630,3,1,1,1,1,3,1,60,1
11653,130086154,427995,436018,2,1,25/02/2013,1700,6,1,7,1,1,3,1,20,1
11660,130088740,432348,433686,2,1,28/02/2013,725,3,1,7,1,1,3,1,29,1
11661,130089176,436104,435588,2,1,28/02/2013,1150,3,1,1,1,1,3,1,38,1
11697,130093954,428523,426060,2,1,03/03/2013,1240,3,1,1,1,1,3,1,41,1
11732,130100919,430437,436612,2,1,07/03/2013,1915,4,2,4,2,1,3,1,28,1
11733,130100931,423604,434588,2,1,07/03/2013,1945,4,2,4,2,1,3,1,32,1
11736,130101808,428405,434382,2,1,08/03/2013,645,6,2,7,2,1,3,1,31,1
11739,130103649,431520,435143,3,1,09/03/2013,1440,3,2,1,1,1,3,1,30,1
11760,130108403,421615,434392,2,1,12/03/2013,1805,6,2,4,1,1,2,1,29,1
11761,130108534,428433,434998,2,1,12/03/2013,2127,6,1,4,1,1,3,2,24,1
11762,130108975,428099,434508,2,1,13/03/2013,900,6,1,1,1,1,3,1,29,1
11784,130114717,427611,441659,2,1,16/03/2013,1614,6,1,1,1,1,3,1,38,1
11803,130119149,431310,428971,2,1,19/03/2013,1720,6,1,7,1,1,3,1,17,1
11810,130121300,435241,434791,2,1,21/03/2013,720,3,1,7,1,1,3,1,11,1
11872,130139138,428370,434666,2,1,03/04/2013,1527,6,1,1,1,1,3,1,10,1
11874,130140692,428458,432960,2,1,04/04/2013,1700,4,1,7,1,1,3,1,41,1
11899,130144760,427818,430641,2,1,19/03/2013,1525,3,1,1,1,1,3,1,42,1
11908,130148486,429547,434831,2,1,10/04/2013,1200,3,1,1,1,1,3,2,23,1
11913,130150031,424225,443972,2,1,10/04/2013,1725,3,1,7,1,1,3,1,37,1
11924,130152640,441676,427949,2,1,12/04/2013,1330,6,1,1,1,1,3,1,47,1
11943,130156225,427394,427462,2,1,15/04/2013,1715,6,1,7,1,1,3,1,6,1
11955,130159263,432071,433350,2,1,16/04/2013,2030,6,1,7,1,1,3,1,15,1
11956,130159405,428906,435510,2,1,17/04/2013,1750,3,1,7,1,1,3,1,42,1
11959,130159924,428376,434054,2,1,18/04/2013,633,3,2,7,5,1,3,1,35,1
11976,130162702,423524,437385,2,1,19/04/2013,1916,6,1,7,1,1,3,1,29,1
11978,130164069,427936,436131,2,1,20/04/2013,1911,3,1,7,1,1,3,1,21,1
11985,130165216,440977,431352,2,1,21/04/2013,1740,4,1,7,1,1,3,1,32,1
11991,130166158,434828,438008,2,1,22/04/2013,750,3,1,1,1,1,3,1,35,1
12001,130167747,428796,435573,2,1,22/04/2013,1400,3,1,1,1,1,3,1,19,1
12017,130170534,430892,436563,2,1,23/04/2013,1055,3,1,1,1,1,3,1,39,1
12020,130171674,420769,440206,2,1,24/04/2013,1735,6,1,7,1,1,3,1,37,1
12032,130174210,440880,432083,2,1,27/04/2013,1000,3,2,1,1,1,3,1,41,1
12049,130174931,430739,435553,2,1,27/04/2013,1805,6,1,7,1,1,3,1,7,1
12053,130176630,428717,435610,2,1,28/04/2013,2103,3,1,4,1,1,3,1,24,1
12062,130181266,426562,426718,2,1,01/05/2013,2210,3,1,7,1,1,3,1,18,1
12064,130181674,422008,444745,2,1,02/05/2013,755,3,1,1,1,1,2,1,48,1
12070,130182899,427984,435224,2,1,02/05/2013,2235,6,1,7,1,1,3,1,27,1
12072,130183330,425061,433369,2,1,29/04/2013,1715,4,1,7,1,1,2,1,56,1
12074,130183458,428224,435783,2,1,02/05/2013,1515,3,1,1,1,1,3,1,17,1
12075,130184365,431519,435143,2,1,02/05/2013,1710,3,1,7,1,1,2,1,44,1
12076,130184381,432112,436040,2,1,03/05/2013,1815,3,1,7,1,1,3,1,26,1
12081,130185681,429242,433845,2,1,02/05/2013,1010,6,1,1,1,1,3,1,22,1
12084,130186179,429915,434257,3,1,01/05/2013,1740,3,1,7,1,1,3,1,23,1
12086,130187966,436861,433688,2,1,06/05/2013,1420,3,1,1,1,1,3,1,28,1
12098,130190263,420932,439494,2,1,07/05/2013,810,3,1,1,1,1,3,1,48,1
12107,130191808,426513,435654,2,1,09/05/2013,715,4,1,7,1,1,3,1,50,1
12108,130192228,431069,430383,1,2,09/05/2013,930,6,1,1,1,1,3,1,36,1
12109,130192228,431069,430383,1,2,09/05/2013,930,6,1,1,1,3,3,1,90,1
12112,130193329,431327,435045,2,1,10/05/2013,735,3,2,1,1,1,3,1,34,1
12120,130195631,427674,434006,2,1,11/05/2013,950,6,1,1,1,1,2,1,40,1
12125,130197580,431324,435044,2,1,13/05/2013,755,3,1,1,1,1,3,1,46,1
12126,130197781,426821,434971,2,1,13/05/2013,750,3,1,1,1,1,3,2,24,1
12129,130199230,429829,438904,2,1,14/05/2013,955,3,1,1,1,1,3,1,30,1
12132,130200198,420505,440235,2,1,13/05/2013,1910,3,1,7,1,1,3,2,35,1
12138,130201445,431380,430205,2,1,13/05/2013,650,6,1,7,1,1,3,1,20,1
12139,130201486,428149,435477,2,1,24/06/2013,1005,6,1,1,1,1,3,1,20,1
12160,130205057,432468,434802,2,1,17/05/2013,1820,4,1,7,1,1,3,1,22,1
12164,130205098,428064,435957,2,1,17/05/2013,1930,3,1,7,1,1,3,1,21,1
12174,130211683,427607,434510,2,1,22/05/2013,1140,3,1,1,1,1,3,2,24,1
12180,130213037,429206,434162,2,1,23/05/2013,840,6,2,1,1,1,3,2,25,1
12181,130213148,429961,432507,2,1,23/05/2013,904,3,1,1,1,1,3,1,21,1
12192,130215465,429986,433393,2,2,24/05/2013,1630,6,2,1,4,1,3,1,55,1
12195,130216523,427570,434537,2,1,25/05/2013,1330,3,1,1,1,1,3,2,35,1
12202,130216979,429766,427688,2,1,25/05/2013,2015,6,1,7,1,1,3,1,10,1
12212,130218739,428010,426212,2,1,27/05/2013,1230,3,1,1,1,1,3,1,28,1
12216,130219962,430998,430598,2,1,27/05/2013,1330,6,1,1,1,1,3,2,38,1
12224,130221905,435101,435221,2,1,29/05/2013,205,6,1,4,1,1,3,1,19,1
12250,130225938,429498,431064,2,2,01/06/2013,1355,6,1,1,1,1,2,1,35,1
12271,130228868,421296,444894,2,1,03/06/2013,1645,3,1,1,1,1,3,1,59,1
12275,130229874,432066,438172,2,1,03/06/2013,1108,6,1,1,1,1,3,2,40,1
12278,130230387,427794,425846,2,1,04/06/2013,1527,3,1,1,1,1,2,1,65,1
12279,130230461,430232,435117,2,1,04/06/2013,1740,6,1,7,1,1,3,1,40,1
12283,130232250,428892,429811,2,1,03/06/2013,1930,6,1,7,1,1,3,1,43,1
12287,130233701,428793,426351,2,1,06/06/2013,1814,6,1,7,1,1,2,1,23,1
12288,130233738,432451,436460,2,1,06/06/2013,1650,3,1,1,1,1,3,1,21,1
12293,130234870,428386,432524,2,1,07/06/2013,721,3,1,7,1,1,3,1,35,1
12297,130235303,428442,427375,2,1,07/06/2013,1425,3,1,1,1,1,2,1,27,1
12298,130235407,430376,437860,2,1,07/06/2013,1420,6,1,1,1,1,3,1,32,1
12309,130237125,440714,448632,2,1,08/06/2013,950,4,1,1,1,1,3,2,13,1
12316,130237414,429306,433211,2,1,09/06/2013,1055,3,1,1,1,1,3,1,45,1
12322,130238799,420501,446322,2,1,09/06/2013,1525,4,1,1,1,1,3,1,48,1
12326,130240876,428621,433204,2,1,11/06/2013,640,3,1,7,1,1,3,2,30,1
12328,130240946,431329,435458,2,1,10/06/2013,1655,6,1,1,1,1,3,1,10,1
12330,130241636,426870,437522,2,1,01/06/2013,655,6,1,7,1,1,3,1,20,1
12335,130242662,427419,434617,2,1,10/06/2013,1750,3,1,7,1,1,3,1,31,1
12343,130245127,429147,431735,2,1,15/06/2013,830,6,1,1,1,1,3,1,36,1
12347,130245724,426708,426689,2,1,14/06/2013,1350,3,1,1,1,1,3,2,16,1
12364,130250001,426379,437871,2,1,17/06/2013,1540,6,1,1,1,1,3,1,29,1
12371,130251395,433952,437106,2,1,18/06/2013,1455,6,1,1,1,1,3,2,48,1
12375,130251749,436054,436621,2,1,18/06/2013,2043,3,1,7,1,1,3,1,44,1
12376,130251762,426229,435496,2,1,18/06/2013,2005,6,1,7,1,1,3,1,41,1
12388,130253827,431307,429060,2,1,18/06/2013,1830,6,1,7,1,1,3,2,29,1
12389,130254021,429324,435006,2,1,20/06/2013,1021,6,1,1,1,1,3,2,28,1
12392,130254534,435738,437026,2,1,17/06/2013,950,6,1,1,1,1,3,1,43,1
12398,130256319,430436,435716,2,1,21/06/2013,1838,3,1,7,1,1,3,1,37,1
12399,130256461,425189,435067,2,1,21/06/2013,1950,6,1,7,1,1,2,1,38,1
12410,130260334,430648,438179,2,1,22/06/2013,945,3,2,1,1,1,3,1,49,1
12414,130261195,426671,439880,2,1,25/06/2013,847,6,1,1,1,1,3,1,11,1
12417,130262117,427821,436513,2,1,24/06/2013,1850,6,1,7,1,1,3,2,26,1
12420,130263069,440712,429058,2,1,25/06/2013,1600,6,1,1,1,1,3,1,8,1
12425,130263794,432378,435603,2,1,26/06/2013,1715,6,1,7,1,1,3,1,22,1
12426,130263976,424716,427934,2,1,26/06/2013,1815,3,1,7,1,1,3,2,27,1
12434,130265503,427892,436204,1,1,27/06/2013,1725,3,1,7,1,3,3,2,81,1
12435,130265541,428944,440016,2,1,27/06/2013,1810,6,1,7,1,1,3,1,40,1
12437,130265687,427412,434694,2,1,27/06/2013,110,6,1,7,1,1,3,1,20,1
12438,130266065,426232,433073,2,1,28/06/2013,820,4,2,1,2,1,3,1,36,1
12445,130268117,422984,432938,2,1,29/06/2013,1305,6,1,1,1,1,3,1,10,1
12456,130271319,431776,435546,2,1,01/07/2013,1653,3,1,1,1,1,3,1,39,1
12467,130274384,430108,438107,2,1,03/07/2013,1740,3,1,1,1,1,3,1,36,1
12488,130278996,426317,428161,1,1,06/07/2013,1815,4,1,1,1,1,2,1,24,1
12503,130281815,426513,435654,2,1,01/07/2013,1830,6,1,1,1,1,3,1,38,1
12508,130284312,430234,433274,2,1,10/07/2013,1202,6,1,1,1,1,3,1,33,1
12519,130287450,428673,437007,2,1,12/07/2013,1050,4,1,1,1,1,3,1,21,1
12522,130287994,425905,436257,2,1,11/07/2013,2015,3,1,1,1,1,3,2,26,1
12523,130288081,426375,431708,2,1,12/07/2013,1620,3,1,1,1,1,3,1,26,1
12525,130288288,420882,439874,2,1,12/07/2013,1835,4,1,1,1,1,3,1,4,1
12532,130290146,436159,434689,3,1,14/07/2013,1018,3,1,1,1,1,3,1,33,1
12541,130291639,429943,433099,2,1,16/07/2013,710,6,1,1,1,1,3,1,46,1
12544,130292784,430826,433935,2,1,16/07/2013,840,3,1,1,1,1,3,2,42,1
12550,130293248,423574,437574,2,1,16/07/2013,1230,3,1,1,1,1,3,1,52,1
12554,130293723,432103,436044,2,1,16/07/2013,1825,6,1,1,1,1,2,1,70,1
12557,130294184,431265,429498,1,1,17/07/2013,700,6,1,1,1,1,3,1,47,1
12571,130296992,421038,444615,2,1,18/07/2013,1713,6,1,1,1,1,3,1,40,1
12575,130297733,426597,435546,2,1,19/07/2013,815,6,1,1,1,1,2,1,40,1
12577,130298214,430959,435782,2,1,15/07/2013,1710,6,1,1,1,1,3,1,48,1
12583,130299628,427800,430686,2,1,19/07/2013,1850,3,1,1,1,1,3,1,31,1
12602,130304192,428377,434054,2,1,23/07/2013,845,3,2,1,2,1,3,1,28,1
12606,130304853,421500,428511,2,1,23/07/2013,713,3,2,1,2,1,3,1,29,1
12607,130305039,430378,433500,1,1,24/07/2013,848,6,1,1,1,3,3,1,37,1
12609,130305349,430444,433457,3,1,24/07/2013,1154,6,1,1,1,1,3,2,41,1
12628,130308246,431995,436024,2,1,26/07/2013,920,6,1,1,1,1,3,1,48,1
12629,130308452,427282,426396,2,1,25/07/2013,740,3,1,1,1,1,3,1,29,1
12631,130309044,428324,429566,2,1,26/07/2013,1715,3,1,1,1,1,3,1,48,1
12646,130311320,435458,438077,2,1,28/07/2013,1325,6,1,1,1,1,3,1,8,1
12653,130312013,441320,430339,2,1,28/07/2013,1910,6,1,1,1,1,2,1,12,1
12658,130313738,428957,435471,2,1,29/07/2013,1900,3,2,1,1,1,3,1,39,1
12660,130314023,423106,433787,2,1,30/07/2013,1045,6,1,1,1,1,3,1,22,1
12668,130315654,440093,436811,2,1,28/07/2013,1200,6,1,1,1,1,3,1,47,1
12680,130317785,427654,436667,2,1,31/07/2013,1930,6,1,1,1,1,3,1,24,1
12681,130317805,431035,433540,2,1,01/08/2013,1805,6,1,1,1,1,2,1,22,1
12682,130317852,421056,439384,2,1,01/08/2013,1635,3,1,1,1,1,2,1,34,1
12687,130317988,428377,435124,2,1,30/07/2013,1545,6,1,1,1,1,3,1,16,1
12691,130318064,432094,436252,2,1,01/08/2013,2325,6,1,4,1,1,3,1,18,1
12707,130319885,426512,435654,2,1,03/08/2013,700,6,2,1,1,1,2,1,25,1
12711,130320666,435279,433536,2,1,03/08/2013,1935,4,1,1,1,1,3,1,44,1
12723,130321312,425577,443075,2,1,04/08/2013,1135,3,1,1,1,1,3,1,56,1
12730,130323017,419829,441195,2,1,01/08/2013,1745,6,1,1,1,1,3,1,36,1
12732,130324237,437608,433189,2,1,03/08/2013,1840,3,1,1,1,1,3,1,39,1
12735,130325498,426260,434034,2,1,07/08/2013,815,3,1,1,1,1,2,1,41,1
12736,130326336,426255,435579,2,1,07/08/2013,1913,3,1,1,1,1,2,1,33,1
12740,130327773,426857,438033,2,1,07/08/2013,1910,3,1,1,1,1,3,1,23,1
12745,130329438,423920,434306,2,1,09/08/2013,1648,6,1,1,1,1,2,1,49,1
12769,130331946,430529,428671,2,1,11/08/2013,1925,6,1,1,1,1,2,1,11,1
12770,130331998,428676,436793,2,1,09/08/2013,1820,6,1,1,1,1,2,1,50,1
12771,130333255,428626,430060,2,2,12/08/2013,1345,6,1,1,1,1,3,1,9,1
12772,130333255,428626,430060,2,2,12/08/2013,1345,6,1,1,1,2,3,1,10,1
12777,130335841,423590,437380,2,1,13/08/2013,1830,3,1,1,1,1,3,1,29,1
12783,130337557,420535,440261,2,1,13/08/2013,840,3,1,1,1,1,3,1,26,1
12787,130338398,424680,444841,2,1,28/06/2013,810,3,1,1,1,1,3,1,50,1
12788,130338443,437395,430396,2,1,16/08/2013,903,6,1,1,1,1,3,1,17,1
12789,130338541,435155,434876,2,1,14/08/2013,1740,6,1,1,1,1,3,1,16,1
12812,130343284,427325,437198,2,1,19/08/2013,1630,3,1,1,1,1,3,1,60,1
12815,130344038,428908,435508,2,1,19/08/2013,1800,3,1,1,1,1,3,1,24,1
12821,130346226,417892,443304,2,1,21/08/2013,1857,3,1,1,1,1,3,1,34,1
